,0,1,2,3
252,-4.553277,-0.5656732,-0.12195596,-4.672104
253,-4.70914,-0.80507475,0.07329129,-4.537653
254,-4.496899,-0.60666543,-0.03638295,-4.629894
255,-4.44823,-0.44209534,-0.20650528,-4.8105655
256,-4.5722833,-0.54407054,0.116894364,-4.557042
257,-4.58267,-0.5190609,-0.33295858,-4.9218483
258,-4.41203,-0.34316668,-0.1141972,-4.665808
259,-4.596017,-0.6618111,-0.016527116,-4.658019
260,-4.598571,-0.57122207,-0.2938627,-4.8733726
261,-4.501834,-0.5148813,-0.12775084,-4.7398434
262,-4.6961436,-0.69114745,0.091743454,-4.4614477
263,-4.4470673,-0.38189846,-0.20938043,-4.747156
264,-4.6332026,-0.67072046,-0.121862724,-4.681211
265,-4.387826,-0.37864214,-0.24130459,-4.7691326
266,-4.543078,-0.6948992,-0.2192677,-4.8473325
267,-4.6845737,-0.6538863,0.009234935,-4.565376
268,-4.6400642,-0.6250327,-0.07256487,-4.699744
269,-4.515043,-0.540671,-0.017457081,-4.653859
270,-4.607068,-0.5194895,-0.15601517,-4.742691
271,-4.6982756,-0.7863047,-0.029845001,-4.6460667
272,-4.632032,-0.7444966,-0.05921615,-4.661351
273,-4.637093,-0.65104175,-0.25227183,-4.835403
274,-4.5558743,-0.6202445,0.0035974681,-4.57758
275,-4.4196334,-0.5059755,-0.07171611,-4.7036695
276,-4.42416,-0.37873065,-0.17409149,-4.655435
277,-4.700028,-0.77223045,-0.08468724,-4.7853312
278,-4.5379267,-0.6440248,-0.018756479,-4.596537
279,-4.5122395,-0.5485791,-0.11202627,-4.6838794
280,-4.6264606,-0.65201384,-0.07225761,-4.62244
281,-4.5297627,-0.5015234,0.0040917844,-4.566244
282,-4.5536633,-0.56413627,-0.15565129,-4.743264
283,-4.5019355,-0.60229486,0.010355648,-4.547547
284,-4.62088,-0.68023,-0.03223473,-4.698974
285,-4.4050155,-0.46187454,-0.23981485,-4.807453
286,-4.4774313,-0.49453765,-0.16183555,-4.7593484
287,-4.6012692,-0.6532028,-0.06649764,-4.670902
288,-4.532666,-0.5527621,0.037688155,-4.575067
289,-4.621028,-0.59165245,0.13660526,-4.5313993
290,-4.4542475,-0.45175955,-0.021753326,-4.606361
291,-4.3239093,-0.33782226,-0.20336623,-4.795241
292,-4.6589227,-0.6824803,0.037606973,-4.523069
293,-4.6234126,-0.582773,-0.064000405,-4.699277
294,-4.550095,-0.5765334,-0.09110698,-4.6762443
295,-4.716689,-0.7873645,0.05419005,-4.5997276
296,-4.6130304,-0.5435284,-0.027436018,-4.6796737
297,-4.6621366,-0.6860871,0.055671576,-4.560633
298,-4.536248,-0.648473,-0.0803601,-4.6762376
299,-4.703536,-0.7157733,-0.070249915,-4.6613417
300,-4.5944104,-0.7033273,-0.13605522,-4.722521
301,-4.605529,-0.71254355,0.18138263,-4.4345403
302,-4.5888724,-0.5591246,0.07418653,-4.561088
303,-4.45558,-0.4424899,-0.14788295,-4.7951136
304,-4.6089163,-0.61744946,0.04430314,-4.53249
305,-4.566771,-0.6125193,-0.16274774,-4.770315
306,-4.56054,-0.6106311,0.08055204,-4.5433784
307,-4.5417957,-0.54571664,-0.20860943,-4.7476397
308,-4.521702,-0.6403394,-0.0038839323,-4.6275835
309,-4.6260195,-0.69816726,0.09745053,-4.546214
310,-4.6291876,-0.70362777,-0.047947392,-4.6568947
311,-4.6378684,-0.7547981,0.2022994,-4.414676
312,-4.5603485,-0.75406736,0.060848363,-4.5911264
313,-4.405349,-0.4292767,-0.15580851,-4.732542
314,-4.4906545,-0.4825696,-0.23881559,-4.8630147
315,-4.5028725,-0.6055235,-0.08639599,-4.67535
316,-4.61346,-0.665866,-0.017045133,-4.634721
317,-4.5516562,-0.55355716,-0.037680984,-4.585355
318,-4.6062174,-0.6634438,-0.006264381,-4.591972
319,-4.57187,-0.583836,-0.023810603,-4.6719394
320,-4.6404495,-0.60675365,-0.08799127,-4.689167
321,-4.3963137,-0.5035408,0.010597378,-4.5567837
322,-4.4437523,-0.62293214,-0.0501086,-4.6253653
323,-4.622125,-0.56144214,-0.021172121,-4.735635
324,-4.4129443,-0.4160012,-0.32176447,-4.950539
325,-4.5133467,-0.49315232,-0.1290849,-4.677454
326,-4.4693904,-0.45483097,-0.031103663,-4.687362
327,-4.637864,-0.62094283,-0.06883012,-4.7050705
328,-4.5753803,-0.5255172,-0.11980515,-4.7225466
329,-4.5686607,-0.56986517,-0.07504439,-4.615829
330,-4.507811,-0.6237977,0.082803495,-4.535968
331,-4.589833,-0.550694,-0.24818188,-4.8127136
332,-4.6286626,-0.5606274,-0.24080941,-4.8394294
333,-4.524391,-0.5387571,-0.06233077,-4.6568694
334,-4.5728755,-0.66998434,-0.19144428,-4.778849
335,-4.474464,-0.51964974,-0.17300093,-4.7222376
336,-4.479042,-0.47095788,-0.15780053,-4.7581124
337,-4.695419,-0.7340316,-0.22209135,-4.7658496
338,-4.43038,-0.45881915,0.007014036,-4.5935335
339,-4.604544,-0.6283428,-0.13975911,-4.6471043
340,-4.615,-0.6340895,-0.07079168,-4.6586623
341,-4.575843,-0.63027424,-0.005090613,-4.6094584
342,-4.673151,-0.70805824,0.0446219,-4.564037
343,-4.380115,-0.39805317,-0.13400581,-4.725161
344,-4.5482707,-0.5477001,-0.16151252,-4.7563634
345,-4.5914993,-0.653222,-0.01196295,-4.5824184
346,-4.459144,-0.50304544,-0.06570675,-4.6476827
347,-4.474677,-0.5133005,-0.11204558,-4.6593256
348,-4.5251546,-0.6557996,-0.055716515,-4.57702
349,-4.6794477,-0.6709849,-0.019007236,-4.5651555
350,-4.5660405,-0.5270602,-0.13670126,-4.7199974
351,-4.592934,-0.6468443,-0.05829757,-4.709366
352,-4.546153,-0.56144816,-0.02327311,-4.623172
353,-4.542242,-0.50166017,-0.14956184,-4.7469873
354,-4.5724583,-0.65847903,0.03582868,-4.5949965
355,-4.6590133,-0.6275089,-0.15526594,-4.73353
356,-4.6756654,-0.6002677,-0.17918634,-4.8351803
357,-4.5137057,-0.568473,-0.22762221,-4.8058515
358,-4.501395,-0.51468176,-0.15247026,-4.6919975
359,-4.50082,-0.5312661,-0.17109463,-4.734199
360,-4.633639,-0.7064319,-0.002543373,-4.6282525
361,-4.4371634,-0.407528,-0.28191078,-4.859754
362,-4.410363,-0.40549535,-0.0814153,-4.6916423
363,-4.5960264,-0.48815662,-0.15923518,-4.745384
364,-4.7338047,-0.7037544,0.044424444,-4.545508
365,-4.533729,-0.65222514,-0.05630919,-4.6061134
366,-4.576985,-0.4641343,-0.09425107,-4.6591034
367,-4.4794927,-0.5140098,-0.05402671,-4.597711
368,-4.584268,-0.576147,0.0778728,-4.5818095
369,-4.516046,-0.4850886,-0.056400895,-4.6735396
370,-4.5730834,-0.5972901,0.013514829,-4.564771
371,-4.7629995,-0.78129095,0.05487992,-4.538095
372,-4.619574,-0.6870859,-0.3592316,-4.984407
373,-4.5497885,-0.57466465,-0.21953443,-4.8155956
374,-4.5208573,-0.53414434,-0.14095119,-4.7274694
375,-4.6158338,-0.60515493,-0.18989506,-4.8168573
376,-4.512737,-0.45226017,-0.17357615,-4.710227
377,-4.501328,-0.63260406,0.05117455,-4.5100045
378,-4.507214,-0.48564315,-0.1544931,-4.63874
379,-4.478141,-0.51068926,0.013054118,-4.554764
380,-4.4884953,-0.544325,-0.07039277,-4.642512
381,-4.5157633,-0.48839644,-0.10764925,-4.714568
382,-4.6087847,-0.61356497,0.02693718,-4.5377603
383,-4.5537357,-0.5586509,-0.24466337,-4.8672605
384,-4.6422343,-0.6608969,0.0039570592,-4.5686474
385,-4.562931,-0.5444887,-0.22943968,-4.8866096
386,-4.5679073,-0.5681777,-0.0244741,-4.6431565
387,-4.5715775,-0.59247196,-0.25677636,-4.8637857
388,-4.5997353,-0.6939195,-0.015886374,-4.6708455
389,-4.5117474,-0.53748816,0.020765975,-4.635198
390,-4.5516243,-0.47372288,-0.09525685,-4.7412558
391,-4.5385704,-0.59876156,-0.07180177,-4.641508
392,-4.5865602,-0.59051985,0.12333345,-4.465011
393,-4.515249,-0.5657388,-0.018580116,-4.6415753
394,-4.665394,-0.74034977,0.06526794,-4.593124
395,-4.537288,-0.62289184,-0.015531406,-4.6072755
396,-4.5077877,-0.52479196,0.04055223,-4.5794044
397,-4.602475,-0.49575698,-0.08855229,-4.6398087
398,-4.653817,-0.7056687,0.12622917,-4.472085
399,-4.6792836,-0.70517015,-0.044503745,-4.7403426
400,-4.6114316,-0.62691647,-0.06924611,-4.6626043
401,-4.620737,-0.68154275,-0.051293023,-4.633911
402,-4.5093865,-0.41001308,-0.13670889,-4.749438
403,-4.569679,-0.6843671,0.031777114,-4.5868382
404,-4.546089,-0.6385453,-0.15373096,-4.7130876
405,-4.458783,-0.45315593,0.057453156,-4.506155
406,-4.678968,-0.7570141,0.043373365,-4.5248084
407,-4.563787,-0.6388399,-0.07776424,-4.728969
408,-4.5742426,-0.66369855,-0.27710634,-4.853515
409,-4.6459575,-0.58001435,-0.04435069,-4.648501
410,-4.5338497,-0.54981,-0.10140714,-4.6249714
411,-4.635846,-0.7412955,-0.33633572,-4.893943
412,-4.574518,-0.64665174,-0.049922712,-4.596507
413,-4.640842,-0.66834474,-0.18195304,-4.8066196
414,-4.6892977,-0.70154387,0.022459202,-4.597539
415,-4.5723243,-0.53101474,-0.076544456,-4.6850066
416,-4.752687,-0.6503386,-0.1621858,-4.739404
417,-4.4565253,-0.4996828,-0.040760398,-4.6153207
418,-4.438008,-0.5303175,-0.109302506,-4.7089252
419,-4.519824,-0.55837786,0.093679726,-4.5427628
420,-4.576126,-0.56701034,-0.36198837,-4.9870815
421,-4.4201136,-0.53093964,-0.045847215,-4.6571326
422,-4.5799937,-0.5927528,-0.061842203,-4.6958284
423,-4.606559,-0.5680797,-0.035598643,-4.6312637
424,-4.584027,-0.69185174,-0.11446266,-4.725337
425,-4.546465,-0.580204,-0.14411025,-4.7701387
426,-4.550286,-0.6082845,-0.087952435,-4.7215657
427,-4.607468,-0.6507453,-0.07556228,-4.6582484
428,-4.5683856,-0.71810114,0.054065514,-4.5153785
429,-4.630824,-0.6609832,0.03358805,-4.6238923
430,-4.4843903,-0.5564938,0.04021713,-4.582588
431,-4.6586833,-0.6883227,0.09337134,-4.518516
432,-4.6197104,-0.5862242,-0.13086832,-4.70821
433,-4.5690007,-0.65769273,0.12868367,-4.5292892
434,-4.6941547,-0.7691401,-0.0028553084,-4.568622
435,-4.6245856,-0.68496764,-0.028879035,-4.569105
436,-4.5072765,-0.5406303,-0.13901643,-4.766702
437,-4.349549,-0.24504279,-0.028075993,-4.6321225
438,-4.579894,-0.69287235,-0.07816399,-4.6953955
439,-4.556547,-0.5272033,-0.07496681,-4.5758276
440,-4.6900907,-0.7390828,-0.06901742,-4.6896157
441,-4.4497795,-0.42405096,-0.2924653,-4.8315334
442,-4.4772477,-0.41300547,-0.25134423,-4.869177
443,-4.616069,-0.72427297,-0.026475087,-4.5965757
444,-4.5877185,-0.4834475,-0.07644954,-4.614787
445,-4.4676495,-0.5355691,-0.14345637,-4.7331796
446,-4.7141275,-0.8044944,-0.051086724,-4.747947
447,-4.4443026,-0.4994409,-0.14561236,-4.716478
448,-4.579714,-0.6177231,-0.17254102,-4.7008085
449,-4.532594,-0.4618148,-0.07617307,-4.640716
450,-4.6617002,-0.6831413,0.060772732,-4.5483665
451,-4.492222,-0.51372343,-0.07129436,-4.634984
452,-4.563019,-0.56126773,0.058861114,-4.6133757
453,-4.3818307,-0.33838588,-0.21906736,-4.785385
454,-4.6558666,-0.69117296,0.0692881,-4.463716
455,-4.550901,-0.5615849,-0.029516373,-4.6315546
456,-4.5462723,-0.53076345,-0.0024638819,-4.552909
457,-4.587426,-0.59588474,-0.25926587,-4.879909
458,-4.501261,-0.5141874,-0.057693176,-4.595643
459,-4.6240106,-0.58528244,-0.04853682,-4.7481737
460,-4.5332847,-0.4900553,-0.0539225,-4.642769
461,-4.653982,-0.70622224,0.05128629,-4.5404506
462,-4.570283,-0.5941088,-0.037342113,-4.6324224
463,-4.5392714,-0.540785,0.16057053,-4.4113436
464,-4.5241327,-0.5807736,-0.1332791,-4.7685194
465,-4.585595,-0.7160648,0.03729388,-4.564352
466,-4.6371584,-0.5899115,-0.09251732,-4.7100973
467,-4.495336,-0.62779605,-0.14341953,-4.7602224
468,-4.688968,-0.669393,0.0005223006,-4.6350584
469,-4.5465164,-0.64240783,-0.1610401,-4.7473626
470,-4.6360083,-0.70725274,0.13357012,-4.461227
471,-4.4988127,-0.50205344,-0.06358488,-4.6839314
472,-4.525118,-0.59080845,0.090992905,-4.5466757
473,-4.673993,-0.7255324,0.06711402,-4.5431666
474,-4.4659657,-0.36341834,-0.32930934,-4.861979
475,-4.562521,-0.63528717,-0.22744709,-4.779573
476,-4.635644,-0.6871089,-0.08727999,-4.616444
477,-4.39788,-0.4371462,0.03882371,-4.626552
478,-4.538191,-0.5453125,-0.13278843,-4.673666
479,-4.571044,-0.69916534,0.12172437,-4.5112567
480,-4.5676136,-0.5708587,0.07322577,-4.5091267
481,-4.456144,-0.5099131,0.031484112,-4.516304
482,-4.498982,-0.4734323,-0.15737407,-4.6478267
483,-4.5790386,-0.61084104,0.030503154,-4.632796
484,-4.447587,-0.48648897,-0.042831592,-4.56382
